file_name, filter_, image_size, camera, center_ra(deg), center_dec(deg), width_ra('), width_dec('), jd, exp_time(s), ccd_temp(C)
19990604_1410_14.51.fits,14.51,"(1024, 10000)",PV10K,212.497460087,32.9798620282,159.96822187,16.42557761,2451333.68145,24576.0,-33.15
19990429_1310_14.51.fits,14.51,"(1024, 10000)",PV10K,197.497612837,32.9833087913,159.968431619,16.42557761,2451297.73819,24576.0,-33.15
19990604_1500_14.51.fits,14.51,"(1024, 10000)",PV10K,225.001938316,32.9808387045,159.96906084,16.42557761,2451333.71609,24576.0,-33.15
19990429_1620_14.51.fits,14.51,"(1024, 10000)",PV10K,245.001658302,32.9876556422,159.968012146,16.42557761,2451297.86979,24576.0,-33.15
19990429_1400_14.51.fits,14.51,"(1024, 10000)",PV10K,209.9975033,32.9842478188,159.968221895,16.42557761,2451297.77282,24576.0,-33.15
19990604_1720_14.51.fits,14.51,"(1024, 10000)",PV10K,260.001676649,32.9843370783,159.968641343,16.42557761,2451333.81305,24576.0,-33.15
19990601_1430_14.51.fits,14.51,"(1024, 10000)",PV10K,217.50188107,32.9812359527,159.967173175,16.42557761,2451330.70351,24576.0,-33.15
19990604_1400_14.51.fits,14.51,"(1024, 10000)",PV10K,209.999178667,32.9796923935,160.058409697,16.42557761,2451333.67453,24576.0,-33.15
19990429_1520_14.51.fits,14.51,"(1024, 10000)",PV10K,229.99770238,32.9861003203,159.968012146,16.42557761,2451297.82823,24576.0,-33.15
19990429_1530_14.51.fits,14.51,"(1024, 10000)",PV10K,232.501696736,32.9863535737,159.967802397,16.42557761,2451297.83516,24576.0,-33.15
19990604_1710_14.51.fits,14.51,"(1024, 10000)",PV10K,257.50183292,32.98406795,159.968851092,16.42557761,2451333.80613,24576.0,-33.15
19990604_1540_14.51.fits,14.51,"(1024, 10000)",PV10K,235.001881315,32.9817498987,159.968431619,16.42557761,2451333.7438,24576.0,-33.15
19990429_1220_14.51.fits,14.51,"(1024, 10000)",PV10K,184.997714208,32.9825929282,159.968431594,16.42557761,2451297.70356,24576.0,-33.15
19990601_1510_14.51.fits,14.51,"(1024, 10000)",PV10K,227.497485641,32.9820808707,159.968012146,16.42557761,2451330.7312,24576.0,-33.15
19990429_1510_14.51.fits,14.51,"(1024, 10000)",PV10K,227.501757894,32.9858515303,159.967802397,16.42557761,2451297.82131,24576.0,-33.15
19990604_1610_14.51.fits,14.51,"(1024, 10000)",PV10K,242.49777881,32.9824908826,159.967173175,16.42557761,2451333.76456,24576.0,-33.15
19990429_1200_14.51.fits,14.51,"(1024, 10000)",PV10K,179.997638201,32.9823770472,159.96822187,16.42557761,2451297.68971,24576.0,-33.15
19990601_1440_14.51.fits,14.51,"(1024, 10000)",PV10K,219.997623346,32.9814357289,159.967802397,16.42557761,2451330.71042,24576.0,-33.15
19990601_1420_14.51.fits,14.51,"(1024, 10000)",PV10K,214.997478816,32.9810436146,159.964027092,16.42557761,2451330.69657,24576.0,-33.15
19990604_1700_14.51.fits,14.51,"(1024, 10000)",PV10K,255.001679744,32.9837997643,159.968431619,16.42557761,2451333.7992,24576.0,-33.15
19990429_1410_14.51.fits,14.51,"(1024, 10000)",PV10K,212.501698309,32.9844590187,159.968221895,16.42557761,2451297.77976,24576.0,-33.15
19990604_1550_14.51.fits,14.51,"(1024, 10000)",PV10K,237.501897916,32.9819922688,159.968221895,16.42557761,2451333.75072,24576.0,-33.15
19990601_1520_14.51.fits,14.51,"(1024, 10000)",PV10K,230.001321507,32.9823098553,159.967802397,16.42557761,2451330.73814,24576.0,-33.15
19990429_1340_14.51.fits,14.51,"(1024, 10000)",PV10K,205.001685105,32.983848376,159.968431619,16.42557761,2451297.75898,24576.0,-33.15
19990604_1730_14.51.fits,14.51,"(1024, 10000)",PV10K,262.497688756,32.9846062575,159.968851092,16.42557761,2451333.81997,24576.0,-33.15
19990429_1300_14.51.fits,14.51,"(1024, 10000)",PV10K,195.001850003,32.9831467837,159.968012121,16.42557761,2451297.73128,24576.0,-33.15
19990604_1750_14.51.fits,14.51,"(1024, 10000)",PV10K,267.502513718,32.9851453397,160.02443195,16.42557761,2451333.83383,24576.0,-33.15
19990604_1430_14.51.fits,14.51,"(1024, 10000)",PV10K,217.497579842,32.9802281123,159.968641368,16.42557761,2451333.6953,24576.0,-33.15
19990604_1300_14.51.fits,14.51,"(1024, 10000)",PV10K,194.999057916,32.9788791041,159.824970046,16.42557761,2451333.63297,24576.0,-33.15
19990429_1210_14.51.fits,14.51,"(1024, 10000)",PV10K,182.501685984,32.9824798928,159.96822187,16.42557761,2451297.69665,24576.0,-33.15
19990429_1120_14.51.fits,14.51,"(1024, 10000)",PV10K,170.001766397,32.9820754043,159.969899811,16.42557761,2451297.66201,24576.0,-33.15
19990429_1440_14.51.fits,14.51,"(1024, 10000)",PV10K,220.001804343,32.9851305682,159.967802397,16.42557761,2451297.80054,24576.0,-33.15
19990429_1640_14.51.fits,14.51,"(1024, 10000)",PV10K,249.997663749,32.9881844371,159.969270564,16.42557761,2451297.88363,24576.0,-33.15
19990604_1530_14.51.fits,14.51,"(1024, 10000)",PV10K,232.501888223,32.9815129134,159.983113367,16.42557761,2451333.73687,24576.0,-33.15
19990429_1050_14.51.fits,14.51,"(1024, 10000)",PV10K,162.497759773,32.9819671335,159.96822187,16.42557761,2451297.64122,24576.0,-33.15
19990604_1450_14.51.fits,14.51,"(1024, 10000)",PV10K,222.501664241,32.9806276167,159.970319259,16.42557761,2451333.70917,24576.0,-33.15
19990604_1740_14.51.fits,14.51,"(1024, 10000)",PV10K,265.003765659,32.9848764741,159.860206236,16.42557761,2451333.82691,24576.0,-33.15
19990429_1500_14.51.fits,14.51,"(1024, 10000)",PV10K,225.001650817,32.985606451,159.967802397,16.42557761,2451297.81439,24576.0,-33.15
19990429_1110_14.51.fits,14.51,"(1024, 10000)",PV10K,167.497713465,32.9820278395,159.968641368,16.42557761,2451297.65508,24576.0,-33.15
19990429_1150_14.51.fits,14.51,"(1024, 10000)",PV10K,177.501633218,32.9822852457,159.968431619,16.42557761,2451297.68279,24576.0,-33.15
19990429_1330_14.51.fits,14.51,"(1024, 10000)",PV10K,202.497532061,32.9836598923,159.968431619,16.42557761,2451297.75204,24576.0,-33.15
19990604_1330_14.51.fits,14.51,"(1024, 10000)",PV10K,202.501344618,32.979240224,159.96339787,16.42557761,2451333.65376,24576.0,-33.15
19990604_1310_14.51.fits,14.51,"(1024, 10000)",PV10K,197.502202725,32.9789890227,159.847831626,16.42557761,2451333.63991,24576.0,-33.15
19990429_1230_14.51.fits,14.51,"(1024, 10000)",PV10K,187.501782166,32.9827166653,159.96822187,16.42557761,2451297.7105,24576.0,-33.15
19990429_1430_14.51.fits,14.51,"(1024, 10000)",PV10K,217.501742987,32.9849006381,159.967382924,16.42557761,2451297.79361,24576.0,-33.15
19990429_1630_14.51.fits,14.51,"(1024, 10000)",PV10K,247.501897209,32.987920178,159.968431619,16.42557761,2451297.87672,24576.0,-33.15
19990604_1520_14.51.fits,14.51,"(1024, 10000)",PV10K,229.997753101,32.9812813832,159.970528983,16.42557761,2451333.72993,24576.0,-33.15
19990604_1650_14.51.fits,14.51,"(1024, 10000)",PV10K,252.501547171,32.9835330666,159.969270589,16.42557761,2451333.79228,24576.0,-33.15
19990601_1410_14.51.fits,14.51,"(1024, 10000)",PV10K,212.501803603,32.980860414,159.962349201,16.42557761,2451330.68965,24576.0,-33.15
19990429_1600_14.51.fits,14.51,"(1024, 10000)",PV10K,240.001882228,32.9871292442,159.967802397,16.42557761,2451297.85594,24576.0,-33.15
19990429_1250_14.51.fits,14.51,"(1024, 10000)",PV10K,192.501921625,32.9829937661,159.96822187,16.42557761,2451297.72435,24576.0,-33.15
19990429_1700_14.51.fits,14.51,"(1024, 10000)",PV10K,255.001755118,32.9887128621,159.968431619,16.42557761,2451297.89749,24576.0,-33.15
19990601_1450_14.51.fits,14.51,"(1024, 10000)",PV10K,222.50174271,32.9816439242,159.968431594,16.42557761,2451330.71736,24576.0,-33.15
19990429_1100_14.51.fits,14.51,"(1024, 10000)",PV10K,165.001746253,32.981991804,159.968431619,16.42557761,2451297.64816,24576.0,-33.15
19990429_1740_14.51.fits,14.51,"(1024, 10000)",PV10K,264.997528064,32.9897487271,159.967173175,16.42557761,2451297.92518,24576.0,-33.15
19990429_1450_14.51.fits,14.51,"(1024, 10000)",PV10K,222.497702846,32.9853656009,159.968012146,16.42557761,2451297.80745,24576.0,-33.15
19990604_1640_14.51.fits,14.51,"(1024, 10000)",PV10K,249.997553798,32.9832679547,159.966124481,16.42557761,2451333.78534,24576.0,-33.15
19990429_1320_14.51.fits,14.51,"(1024, 10000)",PV10K,200.001739532,32.983480317,159.96822187,16.42557761,2451297.74513,24576.0,-33.15
19990601_1500_14.51.fits,14.51,"(1024, 10000)",PV10K,225.001702276,32.9818591203,159.968431619,16.42557761,2451330.72428,24576.0,-33.15
19990604_1510_14.51.fits,14.51,"(1024, 10000)",PV10K,227.501929591,32.9810568839,159.970109535,16.42557761,2451333.72302,24576.0,-33.15
19990429_1750_14.51.fits,14.51,"(1024, 10000)",PV10K,267.501725062,32.9900012458,159.967802397,16.42557761,2451297.93212,24576.0,-33.15
19990604_1350_14.51.fits,14.51,"(1024, 10000)",PV10K,207.501689488,32.9795320909,159.982274396,16.42557761,2451333.66761,24576.0,-33.15
19990429_1610_14.51.fits,14.51,"(1024, 10000)",PV10K,242.497586519,32.9873914022,159.96822187,16.42557761,2451297.86285,24576.0,-33.15
19990604_1420_14.51.fits,14.51,"(1024, 10000)",PV10K,215.00184824,32.9800410706,159.968431619,16.42557761,2451333.68839,24576.0,-33.15
19990604_1320_14.51.fits,14.51,"(1024, 10000)",PV10K,200.0011907,32.9791093934,159.924176651,16.42557761,2451333.64683,24576.0,-33.15
19990429_1240_14.51.fits,14.51,"(1024, 10000)",PV10K,190.00169585,32.9828502908,159.968641343,16.42557761,2451297.71742,24576.0,-33.15
19990429_1730_14.51.fits,14.51,"(1024, 10000)",PV10K,262.501701075,32.9894937777,159.966963426,16.42557761,2451297.91827,24576.0,-33.15
19990604_1440_14.51.fits,14.51,"(1024, 10000)",PV10K,220.00172109,32.9804240737,159.955218038,16.42557761,2451333.70224,24576.0,-33.15
19990429_1650_14.51.fits,14.51,"(1024, 10000)",PV10K,252.501793306,32.9884492748,159.968431594,16.42557761,2451297.89057,24576.0,-33.15
19990604_1340_14.51.fits,14.51,"(1024, 10000)",PV10K,204.997977855,32.9793810063,160.03219231,16.42557761,2451333.66067,24576.0,-33.15
19990604_1630_14.51.fits,14.51,"(1024, 10000)",PV10K,247.501677832,32.9830061941,159.963817368,16.42557761,2451333.77843,24576.0,-33.15
19990429_1720_14.51.fits,14.51,"(1024, 10000)",PV10K,260.001717635,32.9892356114,159.968012146,16.42557761,2451297.91134,24576.0,-33.15
19990429_1350_14.51.fits,14.51,"(1024, 10000)",PV10K,207.501678224,32.9840444889,159.968431619,16.42557761,2451297.76591,24576.0,-33.15
19990523_1210_14.62.fits,14.62,"(1024, 10000)",PV10K,182.501752332,32.9794796645,159.965914732,16.42557761,2451321.63111,24576.0,-33.15
19990606_1620_14.62.fits,14.62,"(1024, 10000)",PV10K,244.997424398,32.9834376057,159.967802397,16.42557761,2451335.76603,24576.0,-33.15
19990606_1310_14.62.fits,14.62,"(1024, 10000)",PV10K,197.501672268,32.9797358456,159.968012121,16.42557761,2451335.63444,24576.0,-33.15
19990606_1720_14.62.fits,14.62,"(1024, 10000)",PV10K,260.001560295,32.9850205294,159.967382899,16.42557761,2451335.80759,24576.0,-33.15
19990606_1600_14.62.fits,14.62,"(1024, 10000)",PV10K,240.001520997,32.9829343624,159.967802397,16.42557761,2451335.75219,24576.0,-33.15
19990523_1350_14.62.fits,14.62,"(1024, 10000)",PV10K,207.497629752,32.9807273112,159.967173175,16.42557761,2451321.70036,24576.0,-33.15
19990606_1610_14.62.fits,14.62,"(1024, 10000)",PV10K,242.501555869,32.9831841352,159.968012146,16.42557761,2451335.75911,24576.0,-33.15
19990606_1710_14.62.fits,14.62,"(1024, 10000)",PV10K,257.497242499,32.9847517753,159.96444659,16.42557761,2451335.80065,24576.0,-33.15
19990606_1520_14.62.fits,14.62,"(1024, 10000)",PV10K,230.001325315,32.9819858678,159.967382899,16.42557761,2451335.72448,24576.0,-33.15
19990523_1400_14.62.fits,14.62,"(1024, 10000)",PV10K,210.00171268,32.9809069096,159.968012146,16.42557761,2451321.7073,24576.0,-33.15
19990606_1500_14.62.fits,14.62,"(1024, 10000)",PV10K,224.997701161,32.9815479574,159.967802397,16.42557761,2451335.71062,24576.0,-33.15
19990606_1630_14.62.fits,14.62,"(1024, 10000)",PV10K,247.501355544,32.9836955421,159.968221895,16.42557761,2451335.77296,24576.0,-33.15
19990523_1310_14.62.fits,14.62,"(1024, 10000)",PV10K,197.501834195,32.9801040273,159.976191978,16.42557761,2451321.67267,24576.0,-33.15
19990606_1330_14.62.fits,14.62,"(1024, 10000)",PV10K,202.497470755,32.9799793926,159.968012146,16.42557761,2451335.64828,24576.0,-33.15
19990606_1730_14.62.fits,14.62,"(1024, 10000)",PV10K,262.501323743,32.9852894286,159.963607619,16.42557761,2451335.81452,24576.0,-33.15
19990606_1320_14.62.fits,14.62,"(1024, 10000)",PV10K,200.001816899,32.9798525069,159.968012146,16.42557761,2451335.64137,24576.0,-33.15
19990523_1320_14.62.fits,14.62,"(1024, 10000)",PV10K,199.997646087,32.9802450139,159.974514062,16.42557761,2451321.67959,24576.0,-33.15
19990606_1510_14.62.fits,14.62,"(1024, 10000)",PV10K,227.501369502,32.9817636576,159.960881008,16.42557761,2451335.71756,24576.0,-33.15
19990606_1340_14.62.fits,14.62,"(1024, 10000)",PV10K,205.001810424,32.9801169565,159.968012146,16.42557761,2451335.65522,24576.0,-33.15
19990523_1220_14.62.fits,14.62,"(1024, 10000)",PV10K,185.001862046,32.9795561338,159.964866062,16.42557761,2451321.63804,24576.0,-33.15
19990606_1410_14.62.fits,14.62,"(1024, 10000)",PV10K,212.501709361,32.9805875565,159.968012146,16.42557761,2451335.676,24576.0,-33.15
19990523_1250_14.62.fits,14.62,"(1024, 10000)",PV10K,192.501659039,32.9798525214,159.968012121,16.42557761,2451321.65882,24576.0,-33.15
19990606_1650_14.62.fits,14.62,"(1024, 10000)",PV10K,252.501566383,32.9842195923,159.967802397,16.42557761,2451335.78682,24576.0,-33.15
19990606_1540_14.62.fits,14.62,"(1024, 10000)",PV10K,235.00151014,32.9824490853,159.966753703,16.42557761,2451335.73834,24576.0,-33.15
19990523_1410_14.62.fits,14.62,"(1024, 10000)",PV10K,212.497456984,32.9810946068,159.968012121,16.42557761,2451321.71422,24576.0,-33.15
19990606_1740_14.62.fits,14.62,"(1024, 10000)",PV10K,264.997322395,32.9855580448,159.967802397,16.42557761,2451335.82143,24576.0,-33.15
19990606_1640_14.62.fits,14.62,"(1024, 10000)",PV10K,250.001471645,32.9839562401,159.969899786,16.42557761,2451335.77989,24576.0,-33.15
19990606_1400_14.62.fits,14.62,"(1024, 10000)",PV10K,210.001838305,32.9804212184,159.968012146,16.42557761,2451335.66907,24576.0,-33.15
19990606_1550_14.62.fits,14.62,"(1024, 10000)",PV10K,237.497323819,32.9826887844,159.966124481,16.42557761,2451335.74525,24576.0,-33.15
19990606_1420_14.62.fits,14.62,"(1024, 10000)",PV10K,215.001909209,32.9807629792,159.967802397,16.42557761,2451335.68293,24576.0,-33.15
19990606_1350_14.62.fits,14.62,"(1024, 10000)",PV10K,207.497482933,32.9802639846,159.968012146,16.42557761,2451335.66214,24576.0,-33.15
19990606_1530_14.62.fits,14.62,"(1024, 10000)",PV10K,232.497372544,32.9822141177,159.98059648,16.42557761,2451335.7314,24576.0,-33.15
19990606_1450_14.62.fits,14.62,"(1024, 10000)",PV10K,222.501633167,32.9813401348,159.968012146,16.42557761,2451335.70371,24576.0,-33.15
19990523_1300_14.62.fits,14.62,"(1024, 10000)",PV10K,194.997677137,32.9799728253,159.969899786,16.42557761,2451321.66573,24576.0,-33.15
19990523_1340_14.62.fits,14.62,"(1024, 10000)",PV10K,205.001600885,32.9805573293,159.952701176,16.42557761,2451321.69345,24576.0,-33.15
19990523_1240_14.62.fits,14.62,"(1024, 10000)",PV10K,189.997649771,32.9797425671,159.96822187,16.42557761,2451321.65188,24576.0,-33.15
19990606_1300_14.62.fits,14.62,"(1024, 10000)",PV10K,195.001865479,32.9796298819,159.968431619,16.42557761,2451335.62752,24576.0,-33.15
19990606_1440_14.62.fits,14.62,"(1024, 10000)",PV10K,219.997536299,32.9811392872,159.968012146,16.42557761,2451335.69677,24576.0,-33.15
19990606_1430_14.62.fits,14.62,"(1024, 10000)",PV10K,217.501815891,32.9809471092,159.968431619,16.42557761,2451335.68985,24576.0,-33.15
19990523_1330_14.62.fits,14.62,"(1024, 10000)",PV10K,202.501706745,32.9803964526,159.973255594,16.42557761,2451321.68652,24576.0,-33.15
19990523_1230_14.62.fits,14.62,"(1024, 10000)",PV10K,187.501686304,32.9796438746,159.968431619,16.42557761,2451321.64497,24576.0,-33.15
19990606_1700_14.62.fits,14.62,"(1024, 10000)",PV10K,255.001364105,32.9844850684,159.968012146,16.42557761,2451335.79374,24576.0,-33.15
19970415_0940_14.64.fits,14.64,"(2048, 15000)",Loral1,144.999014649,33.0050203945,148.372463725,20.3150304214,2450553.6316,30720.0,-33.15
19970415_1630_14.64.fits,14.64,"(2048, 15000)",Loral1,247.499075627,33.0160240475,148.374980503,20.3150304214,2450553.91559,30720.0,-33.15
19970416_1620_14.64.fits,14.64,"(2048, 15000)",Loral1,244.999042982,33.0130549318,148.372883184,20.3150304214,2450554.90593,30720.0,-33.15
19970415_1230_14.64.fits,14.64,"(2048, 15000)",Loral1,187.50320442,33.0040095026,148.792347402,20.3150304214,2450553.74937,30720.0,-33.15
19970416_1610_14.64.fits,14.64,"(2048, 15000)",Loral1,242.49911942,33.0123633094,148.372883184,20.3150304214,2450554.89901,30720.0,-33.15
19970415_1150_14.64.fits,14.64,"(2048, 15000)",Loral1,177.50325608,33.0034368184,148.374980478,20.3150304214,2450553.72166,30720.0,-33.15
19970415_1330_14.64.fits,14.64,"(2048, 15000)",Loral1,202.498940658,33.0057646414,148.372673442,20.3150304214,2450553.79092,30720.0,-33.15
19970415_1620_14.64.fits,14.64,"(2048, 15000)",Loral1,245.003300171,33.0153256597,148.372883159,20.3150304214,2450553.90868,30720.0,-33.15
19970416_1120_14.64.fits,14.64,"(2048, 15000)",Loral1,169.999031255,33.0010712532,148.372883159,20.3150304214,2450554.69814,30720.0,-33.15
19970416_1350_14.64.fits,14.64,"(2048, 15000)",Loral1,207.499127573,33.0042972818,148.3730929,20.3150304214,2450554.80204,30720.0,-33.15
19970415_1550_14.64.fits,14.64,"(2048, 15000)",Loral1,237.499042962,33.0132835326,148.372883184,20.3150304214,2450553.88789,30720.0,-33.15
19970415_1420_14.64.fits,14.64,"(2048, 15000)",Loral1,215.003188653,33.007972309,148.3730929,20.3150304214,2450553.82556,30720.0,-33.15
19970415_0930_14.64.fits,14.64,"(2048, 15000)",Loral1,142.503244885,33.0053518861,148.372883184,20.3150304214,2450553.62468,30720.0,-33.15
19970415_1800_14.64.fits,14.64,"(2048, 15000)",Loral1,269.998945277,33.0224907538,148.372883159,20.3150304214,2450553.97791,30720.0,-33.15
19970415_1720_14.64.fits,14.64,"(2048, 15000)",Loral1,260.003163082,33.019607278,148.372883159,20.3150304214,2450553.95023,30720.0,-33.15
19970416_1250_14.64.fits,14.64,"(2048, 15000)",Loral1,192.499116616,33.0022059557,148.372883184,20.3150304214,2450554.76048,30720.0,-33.15
19970415_1510_14.64.fits,14.64,"(2048, 15000)",Loral1,227.499049059,33.0107447047,148.372883159,20.3150304214,2450553.86018,30720.0,-33.15
19970416_1330_14.64.fits,14.64,"(2048, 15000)",Loral1,202.499059759,33.0034903912,148.374980503,20.3150304214,2450554.78819,30720.0,-33.15
19970415_1810_14.64.fits,14.64,"(2048, 15000)",Loral1,272.498944294,33.0232031328,148.372883184,20.3150304214,2450553.98484,30720.0,-33.15
19970415_1730_14.64.fits,14.64,"(2048, 15000)",Loral1,262.499094121,33.0203298096,148.372883159,20.3150304214,2450553.95714,30720.0,-33.15
19970415_1700_14.64.fits,14.64,"(2048, 15000)",Loral1,254.999055929,33.0181618566,148.3730929,20.3150304214,2450553.93636,30720.0,-33.15
19970415_1020_14.64.fits,14.64,"(2048, 15000)",Loral1,154.998972589,33.0039810514,148.374980503,20.3150304214,2450553.65931,30720.0,-33.15
19970415_1220_14.64.fits,14.64,"(2048, 15000)",Loral1,184.999011595,33.0038197931,148.372673442,20.3150304214,2450553.74243,30720.0,-33.15
19970416_0940_14.64.fits,14.64,"(2048, 15000)",Loral1,144.998551133,33.0063808655,148.32464477,20.3064097758,2450554.62887,30720.0,-33.15
19970415_1740_14.64.fits,14.64,"(2048, 15000)",Loral1,264.999019774,33.0210527237,148.372883184,20.3150304214,2450553.96407,30720.0,-33.15
19970415_1010_14.64.fits,14.64,"(2048, 15000)",Loral1,152.503215871,33.0041961063,148.374980503,20.3150304214,2450553.65239,30720.0,-33.15
19970415_1240_14.64.fits,14.64,"(2048, 15000)",Loral1,189.998973002,33.0042288022,148.794444721,20.3150304214,2450553.75629,30720.0,-33.15
